title,description,author,date,link
Massive Typhoon Hagibis bears down on central Japan,"Railways and supermarkets in the danger zone plan to suspend or curtail operations for most of Saturday, when the unusually powerful storm is projected to hit.",Tomohiro Osaki,2019-10-11T23:40:26+09:00,https://www.japantimes.co.jp/news/2019/10/11/national/japan-braces-for-typhoon-hagibis/
Language barrier hampers flow of virus info to Hiroshima's foreign residents,"Although the city’s website is equipped with a language-switch option, the question remains as to how many residents know about it.",,2020-05-22T13:54:12+09:00,https://www.japantimes.co.jp/news/2020/05/22/national/coronvirus-info-hiroshima-foreign-residents/
Marine base site in Nago subjected to environmental study,The Naha Defense Facilities Administration Bureau launched an environmental assessment Wednesday on the planned relocation site for U.S. Marine Corps helic,No Author,2004-04-29T09:04:08+09:00,https://www.japantimes.co.jp/news/2004/04/29/national/marine-base-site-in-nago-subjected-to-environmental-study/
The race is on to lead medical AI revolution,"Armed with a computer screen and mouse instead of a scalpel in an operating theater, cardiologist Benjamin Meder carefully places the electrodes of a pacem",Caroline Copley,2018-09-02T18:25:30+09:00,https://www.japantimes.co.jp/news/2018/09/02/world/science-health-world/medical-technology-firms-gets-personal-digital-twins/
"In Tokyo, U.S. Joint Chiefs' chairman is latest top official to push for GSOMIA rethink",Top U.S. military officer Gen. Mark Milley said Tuesday that South Korea's decision to scrap an intelligence-sharing pact with Japan is on the agenda for t,No Author,2019-11-12T17:31:30+09:00,https://www.japantimes.co.jp/news/2019/11/12/national/us-joint-chiefs-chairman-japan-south-korea-gsomia/
Ex-Hawks Town chief held over molestation of woman,Police on Monday arrested the 57-year-old former president of a company that operates the Fukuoka Dome baseball stadium and an adjacent hotel for allegedly,No Author,2004-10-26T09:04:20+09:00,https://www.japantimes.co.jp/news/2004/10/26/national/ex-hawks-town-chief-held-over-molestation-of-woman/
'Domestic violins': Woman wrecks 54 instruments made or collected by estranged husband,"The estranged wife of a former violin maker in Nagoya was arrested Tuesday on suspicion of destroying 54 violins and 70 bows that belonged to the man, poli",No Author,2017-07-26T16:56:44+09:00,https://www.japantimes.co.jp/news/2017/07/26/national/crime-legal/domestic-violins-woman-wrecks-54-instruments-made-collected-estranged-husband/
Diva 'Hikki' ties knot with video director,"Pop star Hikaru Utada, known for hit albums such as ""First Love,"" on Friday married her video director, Kazuaki Kiriya, by registering at a government offi",No Author,2002-09-07T09:04:06+09:00,https://www.japantimes.co.jp/news/2002/09/07/national/diva-hikki-ties-knot-with-video-director/
WHO says pandemic 'far from over' as daily cases hit record high,"More than 136,000 new cases were reported worldwide on Sunday, the most in a single day so far.",,2020-06-09T11:22:55+09:00,https://www.japantimes.co.jp/news/2020/06/09/world/who-pandemic-far-from-over-daily-cases-record-high/
"Facebook releases first numbers on removal of fake accounts, spam and hate speech","Facebook Inc. took down 583 million fake profiles in the first three months of the year, usually within minutes of their creation, scrubbed 837 million pie",No Author,2018-05-16T17:32:26+09:00,https://www.japantimes.co.jp/news/2018/05/16/business/facebook-admits-better-policing-nudity-terror-threats-hate-speech-nuances/
Governor finds promotion isn't always positive,"Miyazaki Gov. Hideo Higashikokubaru, still well-known from his days as a TV personality, is now having second thoughts about putting his image on the prefe",No Author,2007-11-05T09:04:03+09:00,https://www.japantimes.co.jp/news/2007/11/05/national/governor-finds-promotion-isnt-always-positive/
Modi’s call to switch off lights en masse to prompt blackouts in India,"Prime Minister Narendra Modi’s call for Indians to switch off their lights Sunday evening for nine minutes and instead use candles to ""challenge the darkne",,2020-04-04T17:15:00+09:00,https://www.japantimes.co.jp/news/2020/04/04/world/modi-india-blackout/
Some shock upsets from this week's U.K. general election,"The British election threw up some shock results Friday, including the ousting of the pro-European Liberal Democrat leader and the fall of a veteran Labour",No Author,2019-12-13T17:41:55+09:00,https://www.japantimes.co.jp/news/2019/12/13/world/politics-diplomacy-world/shock-upsets-weeks-u-k-general-election/
White House's Kevin Hassett says wage growth will exceed 4% this year,"President Donald Trump's chief economist predicted wage growth in the U.S. will accelerate past 4 percent this year amid a strong labor market, more capita",No Author,2019-02-05T06:48:45+09:00,https://www.japantimes.co.jp/news/2019/02/05/business/white-houses-kevin-hassett-says-wage-growth-will-exceed-4-year/
U.S. close to finalizing tariff exemption for Japan steel imports,The two countries are discussing establishing a tariff-free import quota but its size and some other details have yet to be finalized.,,2022-02-05T12:09:58+09:00,https://www.japantimes.co.jp/news/2022/02/05/business/tariff-exemption-us/
Japan's last 'blue train' wraps up final run after nearly 60 years of service,"An era came to an end Sunday when the nation's last ""blue train"" long-distance sleeper service completed its final run nearly 60 years after debuting in 19",No Author,2015-08-23T20:14:33+09:00,https://www.japantimes.co.jp/news/2015/08/23/national/japans-last-blue-train-wraps-final-run-nearly-60-years-service/
Japan's culture dictates: Thou shalt eat meat,"On Jan. 15, the animal rights organization, People for the Ethical Treatment of Animals, announced that CBS had refused to accept a 30-second TV spot from",Philip Brasor,2004-01-25T09:00:05+09:00,https://www.japantimes.co.jp/news/2004/01/25/national/media-national/japans-culture-dictates-thou-shalt-eat-meat/
Osaka declares local medical emergency as coronavirus cases hit record 878,"“We’ve seen a rapid spread of infections, including the spread of virus variant infections. There’s a danger the medical system will collapse,” Osaka Gov. Hirofumi Yoshimura said Wednesday.",Eric Johnston,2021-04-07T18:15:59+09:00,https://www.japantimes.co.jp/news/2021/04/07/national/osaka-coronavirus-record/
"Tax break for OTC drugs seeks to get Japanese managing their health, not swarming clinics","Buying medicine at a drugstore can now save you taxes. On Jan. 1, the ""self-medication tax deduction"" system kicked off, allowing people who buy designated",Tomoko Otake,2017-02-27T15:47:23+09:00,https://www.japantimes.co.jp/news/2017/02/27/reference/tax-break-otc-drugs-seeks-get-japanese-managing-health-not-swarming-clinics/
Novelists Makoto Furukawa and Soichi Kawagoe to receive Japan's Akutagawa and Naoki literary prizes,"The winners of the prestigious Akutagawa and Naoki literary awards were selected Wednesday, with two novelists earning acclaim for their respective works a",No Author,2020-01-16T14:02:46+09:00,https://www.japantimes.co.jp/culture/2020/01/16/entertainment-news/novelists-makoto-furukawa-soichi-kawagoe-receive-japans-akutagawa-naoki-literary-prizes/
Fight over oil puts Libya on path to partition,"No one paid much attention to the 21,000-ton oil tanker Morning Glory as it churned back and forth along the north African coast earlier this month. Tanker",Chris Stephen,2014-03-30T21:45:34+09:00,https://www.japantimes.co.jp/news/2014/03/30/world/politics-diplomacy-world/fight-over-oil-puts-libya-on-path-to-partition/
Japan to allow TV airwaves to be used for 5G communications,"After working out details of the new system, the communications ministry will start accepting applications from businesses wanting to use the airwaves currently reserved for live television broadcasts.",,2021-07-19T22:58:25+09:00,https://www.japantimes.co.jp/news/2021/07/19/business/tech/tv-airwave-5g/
"Chinese dams held back Mekong waters during drought, study finds",China's Mekong River dams held back large amounts of water during a damaging drought in downstream countries last year despite China having higher-than-ave,,2020-04-14T10:31:00+09:00,https://www.japantimes.co.jp/news/2020/04/14/asia-pacific/chinese-dams-held-back-mekong-river-drought-study/
LDP heavyweight Shigeru Ishiba against dissolving Lower House early,Speculation about a possible general election this coming fall has been rife among political circles.,,2020-07-02T17:14:58+09:00,https://www.japantimes.co.jp/news/2020/07/02/national/politics-diplomacy/shigeru-ishiba-against-dissolving-lower-house/
Prosecutors drop Tanaka fraud case,"Prosecutors decided Tuesday not to pursue a case against former Foreign Minister Makiko Tanaka, who was suspected of misusing her secretary's government sa",No Author,2003-10-01T09:02:01+09:00,https://www.japantimes.co.jp/news/2003/10/01/national/prosecutors-drop-tanaka-fraud-case/
Japan's travel security info service to cover Line users,The Foreign Ministry's email-based security information service for Japanese travelers overseas will become available for users of the Line free messag,,2020-05-05T20:27:46+09:00,https://www.japantimes.co.jp/news/2020/05/05/national/japans-travel-security-info-service-cover-line-users/
Nankai train conductor reprimanded after apologizing for foreign passengers,"A Nankai Electric Railway conductor has been reprimanded for making a discriminatory announcement, apologizing for the many foreign passengers on his train",No Author,2016-10-11T21:52:36+09:00,https://www.japantimes.co.jp/news/2016/10/11/national/nankai-train-conductor-chided-apologizing-presence-non-japanese-passengers/
Japan is caught in the crossfire of a U.S.-China culture war,"""China is trying to hijack the networks and communications infrastructure of other countries,"" a data analyst warns.",Mark Schreiber,2020-09-12T19:53:18+09:00,https://www.japantimes.co.jp/news/2020/09/12/national/media-national/us-china-tech-apps/
"After controversial security laws comment, Doshisha president loses re-election bid","Koji Murata, the president of Doshisha University in Kyoto Prefecture who drew flak in July for supporting Prime Minister Shinzo Abe's security legislation",No Author,2015-11-09T18:49:37+09:00,https://www.japantimes.co.jp/news/2015/11/09/national/controversial-security-laws-comment-doshisha-president-loses-re-election-bid/
"Harnessing Trump and Sanders, South Korean populist Lee rises in polls","He respects Donald Trump and enjoys being compared to Bernie Sanders. Lee Jae-myung, mayor of a city near Seoul, is rising in opinion polls with about a ye",Sam Kim,2016-11-25T13:23:10+09:00,https://www.japantimes.co.jp/news/2016/11/25/asia-pacific/politics-diplomacy-asia-pacific/harnessing-trump-sanders-south-korean-populist-lee-rises-polls/
More of Japan's non-Japanese are living on welfare,"The number of non-Japanese here relying on social welfare has grown significantly over the past decade, a labor ministry official said Monday, as the elder",Magdalena Osumi,2018-05-07T18:36:45+09:00,https://www.japantimes.co.jp/news/2018/05/07/national/japans-non-japanese-living-welfare/
